,br_female_shoes_262,br_female_texture_59,br_female_texture_82,eu_female_outerwear_177,eu_female_top_325,eu_female_top_394,eu_female_texture_80,us_female_outerwear_171,us_female_shoes_76,us_female_top_79
2018-01-01,0.000924969898137765,0.0,0.0003943421636588617,0.019976540080964937,0.0036436787768441134,0.0014574715107376454,0.0,0.019976540080964937,0.013874548472066477,0.0021862072661064684
2018-01-08,0.00188009117767706,0.0004015305932159821,0.0,0.01284126135310337,0.002904096880784763,0.0,0.0004015305932159821,0.01284126135310337,0.0056402735330311786,0.0014520484403923815
2018-01-15,0.001841783860187739,0.0003872005923459976,0.0003872005923459976,0.03361244544036822,0.0021367456230011717,0.002848994164001563,0.0003872005923459976,0.03361244544036822,0.008288027370844827,0.002848994164001563
2018-01-22,0.001688518570854497,0.0011482943642645085,0.00038276478808816944,0.02119896237650952,0.004947495657581296,0.003533925469700926,0.00038276478808816944,0.02119896237650952,0.007598333568845238,0.002120355281820556
2018-01-29,0.0053563356736755574,0.0011611718049481926,0.0011611718049481926,0.04094444657876983,0.0007086527767231429,0.004960569437062001,0.0,0.04094444657876983,0.0044636130613963,0.0028346111068925715
2018-02-05,0.0029582656198617148,0.0004155565312932565,0.0004155565312932565,0.04375413902286022,0.0022928254735086005,0.0022928254735086005,0.0012466695938797695,0.04375413902286022,0.010846973939492957,0.004585650947017201
2018-02-12,0.0037159218325494405,0.0011812207704914714,0.0,0.03315082995050792,0.004341803961276266,0.0014472679870920888,0.0007874805136609806,0.03315082995050792,0.005573882748824161,0.002894535974184177
2018-02-19,0.001081871418830369,0.001585513669471138,0.0,0.045792390897210856,0.0037209088402402287,0.0014883635360960915,0.0011891352521033536,0.045792390897210856,0.009736842769473321,0.0029767270721921834
2018-02-26,0.0072511949263950985,0.004029825075587163,0.00040298250755871633,0.05092382528011998,0.002255227706640207,0.003758712844400344,0.001208947522676149,0.05092382528011998,0.008157594292194485,0.0015034851377601374
2018-03-05,0.007404474033819094,0.004291041181049221,0.0,0.020315749873093317,0.0043566203832673895,0.002904413588844926,0.0015603786112906256,0.020315749873093317,0.006478914779591706,0.0021783101916336947
2018-03-12,0.008879011345329488,0.004638323481181168,0.0011595808702952925,0.03954113298572701,0.000719745880894198,0.001439491761788396,0.0,0.03954113298572701,0.007103209076263591,0.002878983523576792
2018-03-19,0.005977738689062512,0.0011362227030846475,0.0,0.03317745438168407,0.002797355948405925,0.0,0.0,0.03317745438168407,0.007685664028794658,0.004196033922608889
2018-03-26,0.003475758744596289,0.002277680574868028,0.0,0.02201024436133304,0.0028520743976219354,0.007130185994054837,0.0011388402874340138,0.02201024436133304,0.013903034978385156,0.002139055798216452
2018-04-02,0.006139721611309085,0.0019160324345576503,0.0,0.03228243936388059,0.0037491056985656883,0.002249463419139413,0.0,0.03228243936388059,0.01052523704795843,0.0029992845588525502
2018-04-09,0.004979278129780238,0.002251545008870334,0.00037525750147838897,0.02305549433162801,0.006439217577640638,0.004292811718427093,0.001501030005913556,0.02305549433162801,0.01576771407763742,0.0035773430986892436
2018-04-16,0.0065174826659834895,0.0010963537669243565,0.0,0.01847173588139025,0.001451728832992374,0.003629322082480935,0.0010963537669243565,0.01847173588139025,0.013034965331966979,0.005081050915473309
2018-04-23,0.003942757575897184,0.0003653802161717654,0.0007307604323435308,0.018776228071917304,0.002753543620913975,0.00550708724182795,0.0007307604323435308,0.018776228071917304,0.013405375758050423,0.002753543620913975
2018-04-30,0.00544758116285745,0.0031373644646037467,0.00039217055807546817,0.02300938484418765,0.0036785890573868257,0.0036785890573868257,0.00039217055807546817,0.02300938484418765,0.011803092519524477,0.002207153434432096
2018-05-07,0.006660691611928053,0.0014494665462023654,0.0,0.02021455445849116,0.0007238002376879268,0.007238002376879269,0.00036236663655059135,0.02021455445849116,0.010823623869383087,0.004342801426127561
2018-05-14,0.008595272557861362,0.00038990876662270586,0.00038990876662270586,0.02466990286817941,0.0,0.00782368494214087,0.00038990876662270586,0.02466990286817941,0.015471490604150453,0.0042674645138950215
2018-05-21,0.0058079663422825785,0.0007435823669924696,0.0003717911834962348,0.015880770569544667,0.003676070282366573,0.006616926508259831,0.0018589559174811746,0.015880770569544667,0.0124456421620341,0.0051464983953132025
2018-05-28,0.0016524692596207435,0.00075611676150484,0.0,0.010977829940238793,0.000703144850548827,0.004922013953841789,0.00037805838075242,0.010977829940238793,0.011567284817345206,0.009844027907683578
2018-06-04,0.005513688307358922,0.001189966914443787,0.000793311276295858,0.014265225002322272,0.003015268070084765,0.004522902105127148,0.000396655638147929,0.014265225002322272,0.01194632466594433,0.007538170175211914
2018-06-11,0.006150150415189998,0.0,0.0,0.004483444064160377,0.0007722040359177358,0.007722040359177357,0.0007743009588183492,0.004483444064160377,0.012300300830379996,0.0030888161436709426
2018-06-18,0.0071247682158460356,0.0007906096750631332,0.0,0.008908389893753029,0.0007418483195586423,0.011869573112938276,0.0007906096750631332,0.008908389893753029,0.014249536431692071,0.010385876473820992
2018-06-25,0.0064086920283578895,0.0003889675910299034,0.0,0.01391809047230692,0.0007456068608313045,0.00671046174748174,0.0011669027730897106,0.01391809047230692,0.014648438921960891,0.008201675469144349
2018-07-02,0.007371628948689399,0.001993587482096686,0.0,0.0018482893234364481,0.0014541039850617407,0.005816415940246963,0.0003987174964193373,0.0018482893234364481,0.019350525990309668,0.007270519925308703
2018-07-09,0.0052379033899149574,0.0015550234984441425,0.0,0.005225483472112696,0.0007392655222438842,0.008131920744682726,0.0007775117492220713,0.005225483472112696,0.010475806779829915,0.006653389700194958
2018-07-16,0.002579534293043112,0.001152891467058661,0.0003842971556862203,0.0029682297075658377,0.001427029951174093,0.004994604829109326,0.0015371886227448814,0.0029682297075658377,0.010318137172172444,0.0071351497558704655
2018-07-23,0.008309424155025799,0.00039647615215994013,0.0,0.006054510541495802,0.0,0.003731129633695324,0.0011894284564798205,0.006054510541495802,0.008309424155025799,0.005223581487173453
2018-07-30,0.0074686043736611,0.0003954383208150883,0.0,0.01455730058192066,0.0007541189686037985,0.006032951748830388,0.0011863149624452651,0.01455730058192066,0.008402179920368737,0.009049427623245579
2018-08-06,0.009834643525679046,0.0015512040770508475,0.0003878010192627119,0.029453717020397712,0.0007672466208214065,0.007672466208214066,0.0015512040770508475,0.029453717020397712,0.01430493603735134,0.00690521958739266
2018-08-13,0.009296289168295922,0.0007410757664699026,0.0,0.016581182375620434,0.0,0.007084230210854777,0.0018526894161747566,0.016581182375620434,0.020282812730827462,0.004250538126512865
2018-08-20,0.007021702168503308,0.0003932623456369712,0.0,0.017595208581604786,0.003726554200038117,0.0,0.0019663117281848554,0.017595208581604786,0.010532553252754965,0.002981243360030493
2018-08-27,0.02261496344045766,0.0018688447243223247,0.0,0.027134733594551683,0.005644137473053333,0.00423310310479,0.0003737689448644648,0.027134733594551683,0.010888686100961095,0.0035275859206583327
2018-09-03,0.018555532954302827,0.001671555664233756,0.0,0.029778587329777437,0.0015483854472535966,0.00464515634176079,0.0045967780766428285,0.029778587329777437,0.007812855980759084,0.006193541789014386
2018-09-10,0.011976130680968092,0.002418488997107543,0.0,0.042778010697007686,0.0072527206975727876,0.003223431421143461,0.0004030814995179239,0.042778010697007686,0.014739853145806885,0.0008058578552858652
2018-09-17,0.010515003726088708,0.002043047884361539,0.0,0.04450474175736259,0.007606022903354637,0.002281806871006391,0.002043047884361539,0.04450474175736259,0.013382732015021992,0.002281806871006391
2018-09-24,0.008219347346297711,0.0035758388195974954,0.0,0.05977212341504092,0.008384192141129216,0.0015243985711144027,0.003178523395197773,0.05977212341504092,0.010959129795063615,0.006859793570014812
2018-10-01,0.012757371371769988,0.002105943426242002,0.0004211886852484004,0.05283359546929381,0.003042861872378953,0.003803577340473692,0.0025271321114904025,0.05283359546929381,0.006869353815568455,0.0
2018-10-08,0.010243757842191623,0.002692134800509789,0.0,0.03337808294055551,0.006583063971141327,0.0,0.002307544114722676,0.03337808294055551,0.009390111355342321,0.0021943546570471094
2018-10-15,0.012511856625688916,0.0004058360351771519,0.0,0.038763443705654405,0.007613298065163601,0.003045319226065441,0.0012175081055314555,0.038763443705654405,0.005362224268152393,0.0022839894195490805
2018-10-22,0.008403351916506218,0.0020171822832458614,0.0004034364566491723,0.0337485629286139,0.006667783551820974,0.0014817296781824386,0.002420618739895034,0.0337485629286139,0.004668528842503454,0.0014817296781824386
2018-10-29,0.008970224463936617,0.0,0.0,0.039890394575284,0.006011297850445542,0.0007514122313056927,0.0024057715619531,0.039890394575284,0.0062791571247556325,0.002254236693917078
2018-11-05,0.012998217540470735,0.001133271607716928,0.0,0.02004674643653437,0.006370283236279294,0.0007078092484754773,0.0003777572025723094,0.02004674643653437,0.00779893052428244,0.001415618496950954
2018-11-12,0.015140201898924056,0.0008135000207314457,0.0,0.02015119531589595,0.009126018384435105,0.0,0.003254000082925784,0.02015119531589595,0.004453000558507076,0.0015210030640725176
2018-11-19,0.011928970216503331,0.0008177822107583845,0.0,0.030086210332987168,0.0052587964598466395,0.0022537699113628464,0.0008177822107583845,0.030086210332987168,0.007340904748617434,0.0007512566371209487
2018-11-26,0.0072554851689623345,0.0012211860641288313,0.0,0.02008768401763889,0.006813307473489474,0.0015140683274421055,0.0,0.02008768401763889,0.0108832277534435,0.003028136654884211
2018-12-03,0.007995308374716131,0.0,0.0,0.027793444150626453,0.0030596182861255643,0.0015298091430627821,0.001981417077802092,0.027793444150626453,0.004441837985953406,0.0038245228576569545
2018-12-10,0.012716527020535022,0.0007881720506188282,0.0,0.02281550024104686,0.004383266424362818,0.0014610888081209392,0.0019704301265470697,0.02281550024104686,0.0027249700758289327,0.0014610888081209392
2018-12-17,0.005476691829533762,0.0019324187210291368,0.0007729674884116548,0.02172686494077004,0.006252281743232085,0.0006946979714702316,0.0019324187210291368,0.02172686494077004,0.0018255639431779206,0.004168187828821389
2018-12-24,0.006018985521435416,0.0008507580488422325,0.0,0.01566531953617918,0.004798314766017157,0.0015994382553390525,0.0021268951221055815,0.01566531953617918,0.0040126570142902775,0.0015994382553390525
2018-12-31,0.006703530105218107,0.00041243305615465517,0.0,0.005287401643449242,0.003825057408120072,0.0,0.0012372991684639655,0.005287401643449242,0.0028729414736649037,0.0007650114816240142
2019-01-07,0.009886193250344302,0.0013193077561980695,0.0,0.02923725142606888,0.004764207610218823,0.0015880692034062744,0.002198846260330116,0.02923725142606888,0.002965857975103291,0.0023821038051094114
2019-01-14,0.0047832518081250865,0.0004251090152108674,0.0004251090152108674,0.015386889156185366,0.002335621613585764,0.0031141621514476853,0.0034008721216869397,0.015386889156185366,0.002869951084875052,0.0015570810757238429
2019-01-21,0.0053396221174358644,0.0012929966857720859,0.0,0.018713899135695933,0.006364669198560587,0.0007955836498200734,0.003016992266801534,0.018713899135695933,0.007475470964410209,0.00238675094946022
2019-01-28,0.008178409486878715,0.0012710154723599106,0.0,0.03494261098394788,0.006567585969489784,0.0008209482461862227,0.002118359120599852,0.03494261098394788,0.0,0.0008209482461862227
2019-02-04,0.01731539980034651,0.0017401768720654235,0.0004350442180163559,0.04390024664184771,0.004919492979143035,0.0032796619860953565,0.00217522109008178,0.04390024664184771,0.005092764647160739,0.0
2019-02-11,0.013614512435847069,0.0013390121841174204,0.0,0.034961764997891775,0.0008596729686684687,0.002579018906005406,0.0017853495788232273,0.034961764997891775,0.009076341623898046,0.002579018906005406
2019-02-18,0.01241167625096536,0.0009042076695559806,0.0,0.02457577899950225,0.007782904721746563,0.0008647671913051735,0.002260519173889952,0.02457577899950225,0.009929341000772288,0.001729534382610347
2019-02-25,0.013593943977759551,0.0008663998367793522,0.0,0.028270503149688923,0.003943426924815233,0.0007886853849630468,0.002165999591948381,0.028270503149688923,0.006274127989735178,0.0031547415398521872
2019-03-04,0.014845016708434057,0.0008950451187966203,0.0,0.026615917085750087,0.0034526690761192266,0.0025895018070894197,0.0008950451187966203,0.026615917085750087,0.0021207166726334367,0.0025895018070894197
2019-03-11,0.008194153950207232,0.0,0.0,0.01828451627308129,0.0035585434420455195,0.0008896358605113799,0.0018193316343696872,0.01828451627308129,0.004097076975103616,0.0017792717210227593
2019-03-18,0.009338467951154632,0.0016262108052492825,0.00040655270131232063,0.02235216831223325,0.0007816784747878669,0.0015633569495757335,0.0024393162078739233,0.02235216831223325,0.010272314746270095,0.0023450354243636003
2019-03-25,0.009559167181612857,0.0004156350886113584,0.0,0.015271091732509163,0.005530598146278103,0.003160341797873201,0.0012469052658340752,0.015271091732509163,0.005735500308967714,0.0
2019-04-01,0.006851607581919594,0.0021727241419192272,0.0,0.021559069353871217,0.001691516470648806,0.002537274705973209,0.0013036344851515365,0.021559069353871217,0.001957602166262741,0.0
2019-04-08,0.010364516474438685,0.0021676756486455834,0.0,0.015617634549349925,0.0017166677158216332,0.0034333354316432663,0.0026012107783747003,0.015617634549349925,0.003109354942331605,0.004291669289554083
2019-04-15,0.013430546064227354,0.000437498650722384,0.000437498650722384,0.0056604086634308715,0.002581403124782436,0.001720935416521624,0.0030624905550566874,0.0056604086634308715,0.006715273032113677,0.003441870833043248
2019-04-22,0.009237544886604429,0.0008832623944589605,0.0,0.012083139449189794,0.003276768588995373,0.0,0.001324893591688441,0.012083139449189794,0.007184757134025671,0.0
2019-04-29,0.014344055369715553,0.00044844266214761204,0.0,0.02387016257268304,0.003474287343838979,0.0,0.002690655972885672,0.02387016257268304,0.0020491507671022216,0.003474287343838979
2019-05-06,0.001982911199003355,0.0004192233726098899,0.0,0.018561743434549468,0.0025423564817541075,0.00338980864233881,0.0012576701178296694,0.018561743434549468,0.00396582239800671,0.0008474521605847025
2019-05-13,0.0060524024532124035,0.0013270988356433992,0.0004423662785477997,0.0030527739945260127,0.002555088705141378,0.002555088705141378,0.0004423662785477997,0.0030527739945260127,0.0010087337422020669,0.003406784940188504
2019-05-20,0.006720245271104801,0.0,0.0,0.010384320380288584,0.002474284377031788,0.004948568754063576,0.0,0.010384320380288584,0.009600350387292572,0.0016495229180211919
2019-05-27,0.010360515108116171,0.0013146187948622427,0.0004382062649540807,0.009867009010380321,0.0026126488081256337,0.0008708829360418777,0.003943856384586726,0.009867009010380321,0.0020721030216232345,0.003483531744167511
2019-06-03,0.009333645397834406,0.0008943432102354818,0.0,0.01825833040656621,0.0,0.000865613942252145,0.002683029630706445,0.01825833040656621,0.002074143421740979,0.0025968418267564354
2019-06-10,0.0030270847604303296,0.0008853778509791568,0.0,0.006390854828002,0.0008605128968720359,0.0017210257937440715,0.0017707557019583137,0.006390854828002,0.004036113013907106,0.0034420515874881434
2019-06-17,0.010546230788398505,0.0004521375585416677,0.0,0.007947282035354422,0.0008837240664368477,0.002651172199310543,0.0022606877927083386,0.007947282035354422,0.0021092461576797013,0.0070697925314947814
2019-06-24,0.008295807351316941,0.00044573252564195646,0.0,0.0050009531893498785,0.0017238605061861301,0.006033511771651456,0.0017829301025678258,0.0050009531893498785,0.0010369759189146177,0.007757372277837586
2019-07-01,0.01316859395777694,0.0,0.0,0.009111778720536451,0.0009131829260424543,0.005479097556254726,0.0,0.009111778720536451,0.003292148489444235,0.005479097556254726
2019-07-08,0.009676102191228084,0.0,0.0,0.0045637850721210104,0.0,0.0027355559275773307,0.0013575455545941735,0.0045637850721210104,0.0010751224656920092,0.0027355559275773307
2019-07-15,0.005649191562731746,0.0,0.0004654994449068454,0.01068143493921356,0.0,0.002855429742943288,0.0018619977796273813,0.01068143493921356,0.003389514937639048,0.0009518099143144293
2019-07-22,0.003310312987430686,0.0009345427303549028,0.0,0.012861015790593984,0.0,0.00095648650644956,0.0028036281910647077,0.012861015790593984,0.005517188312384476,0.00095648650644956
2019-07-29,0.0033437644525562663,0.00047509460096803967,0.0,0.013780369263195431,0.0,0.001892721977219574,0.002850567605808239,0.013780369263195431,0.004458352603408355,0.003785443954439148
2019-08-05,0.0020691225643552982,0.0,0.0,0.009738813114767066,0.00521915227303904,0.00521915227303904,0.0026804595818112733,0.009738813114767066,0.0051728064108882464,0.0017397174243463465
2019-08-12,0.009737346803752432,0.0004675393741736192,0.0,0.009846258588267464,0.0009858451557314268,0.0019716903114628537,0.002337696870868096,0.009846258588267464,0.006491564535834954,0.009858451557314268
2019-08-19,0.004540839842456116,0.000959119593586684,0.0,0.009647065142990921,0.0,0.0018928094930918493,0.001918239187173368,0.009647065142990921,0.005676049803070145,0.0018928094930918493
2019-08-26,0.009350069416391448,0.0,0.0,0.01754540768749491,0.0019789188079545232,0.0039578376159090465,0.0014846628687528538,0.01754540768749491,0.003506276031146793,0.0009894594039772616
2019-09-02,0.007376959461290702,0.0005645324345807433,0.0,0.015114293573326491,0.0030887181801335746,0.004118290906844765,0.0016935973037422304,0.015114293573326491,0.0029507837845162807,0.0010295727267111915
2019-09-09,0.013228988871670207,0.0019408201811362312,0.0,0.024987740265083148,0.005529060764001239,0.00184302025466708,0.0009704100905681156,0.024987740265083148,0.002405270703940038,0.0
2019-09-16,0.012088319923325644,0.0009873963268081,0.0,0.02194726694410087,0.006726877594955653,0.0019219650271301864,0.0014810944902121498,0.02194726694410087,0.006044159961662822,0.0
2019-09-23,0.003721934021833503,0.0004924941384644414,0.0,0.0199564213506654,0.0057771401522365,0.0009628566920394168,0.0029549648307866483,0.0199564213506654,0.009925157391556009,0.00288857007611825
2019-09-30,0.009302248083186656,0.0014362856756098385,0.0,0.038195683498858976,0.006458943808614268,0.0009227062583734667,0.0,0.038195683498858976,0.004651124041593327,0.003690825033493867
2019-10-07,0.0065354233841848535,0.001324929491699816,0.0,0.025750417644089318,0.0016419040248516561,0.0016419040248516561,0.0022082158194996933,0.025750417644089318,0.007624660614882327,0.0008209520124258282
2019-10-14,0.007145755930749302,0.001461478547576359,0.0,0.023778134957744147,0.005577050432625466,0.0009295084054375775,0.0019486380634351453,0.023778134957744147,0.003572877965374651,0.0009295084054375775
2019-10-21,0.004693070816646843,0.0004935354770528907,0.0,0.014058187137970005,0.009585883435247656,0.0,0.0009870709541057814,0.014058187137970005,0.008212873929131975,0.0019171766870495312
2019-10-28,0.008441668497540921,0.00048398724578799045,0.0,0.026355683468742532,0.004592328700989939,0.0009184657401979881,0.0048398724578799035,0.026355683468742532,0.00602976321252923,0.0018369314803959762
2019-11-04,0.00785694350165777,0.0032470137919280626,0.0,0.01906980280246328,0.0061624505823132105,0.0008803500831876016,0.0009277182262651607,0.01906980280246328,0.005612102501184122,0.004401750415938007
2019-11-11,0.004804166719325318,0.001945642066728121,0.0,0.02574461903517977,0.0009173315105602409,0.0009173315105602409,0.0014592315500460912,0.02574461903517977,0.004804166719325318,0.0009173315105602409
2019-11-18,0.00594470102743515,0.0009475637432500352,0.0,0.02182364368663349,0.0,0.002811853537034925,0.0014213456148750526,0.02182364368663349,0.0035668206164610897,0.0
2019-11-25,0.008977711816490395,0.0,0.0,0.01656556154942531,0.005625360414183102,0.001875120138061034,0.0015224444091819606,0.01656556154942531,0.002565060518997256,0.0
2019-12-02,0.009727928215388138,0.000477481632537429,0.0,0.0208290943578749,0.002882461545353508,0.0009608205151178359,0.0023874081626871447,0.0208290943578749,0.006485285476925425,0.0
2019-12-09,0.00557094211870568,0.00047594355688457285,0.0,0.019446427498693096,0.004711611065407351,0.0018846444261629398,0.0009518871137691457,0.019446427498693096,0.004456753694964544,0.0009423222130814699
2019-12-16,0.00410738079574852,0.0,0.0,0.017585334107278038,0.005604348060310597,0.0,0.0008878640103421488,0.017585334107278038,0.00308053559681139,0.0008006211514729424
2019-12-23,0.007515153919169155,0.0015763570473817962,0.0,0.013879734133440772,0.0,0.0,0.0021018093965090613,0.013879734133440772,0.002505051306389718,0.0
2019-12-30,0.0036823997809390854,0.0010102519044622098,0.0005051259522311049,0.008879902034341336,0.0019796297879203736,0.0019796297879203736,0.0010102519044622098,0.008879902034341336,0.0,0.0
